source,barcode,name,name_ar,name_en,generic_name,brand,brand_slug,quantity,quantity_value,quantity_unit,categories,image_url,lang,stores
products,5000226001374,,,,,,,,,,,,ar,
products,30050921,,,,,,,,,,,https://images.openproductsfacts.org/images/products/000/003/005/0921/front_ar.4.400.jpg,ar,
products,5070000243481,,,,,,,,,,,https://images.openproductsfacts.org/images/products/507/000/024/3481/front_ar.3.400.jpg,ar,
products,0151020059148,,,,,,,,,,,,ar,
products,5000158107410,"Fingers cocoa wafers with cocoa and hazelnut cream",,,,,,,,,en:incorrect-product-type|en:non-food-products|en:open-products-facts,https://images.openproductsfacts.org/images/products/500/015/810/7410/front_fr.3.400.jpg,fr,
products,6221042164138,"أوميجا-، ٣ بلس","أوميجا-، ٣ بلس",,,,,"٣٠ كبسولة جيلاتينية رخوة",0,,ar:ادوية,https://images.openproductsfacts.org/images/products/622/104/216/4138/front_ar.3.400.jpg,ar,
products,0260029255025,,,,,,,,,,,https://images.openproductsfacts.org/images/products/026/002/925/5025/front_ar.3.400.jpg,ar,
products,6215788586873,,,,,,,,,,,https://images.openproductsfacts.org/images/products/621/578/858/6873/front_ar.5.400.jpg,ar,
products,6287007961785,,,,,,,,,,,,ar,
products,8699273573759,,,,,,,,,,,https://images.openproductsfacts.org/images/products/869/927/357/3759/front_ar.3.400.jpg,ar,
products,0614514249048,,,,,,,,,,,https://images.openproductsfacts.org/images/products/061/451/424/9048/front_ar.3.400.jpg,ar,
products,1850101000914,,,,,,,,,,,https://images.openproductsfacts.org/images/products/185/010/100/0914/front_ar.3.400.jpg,ar,
products,6260524700341,,,,,,,,,,,https://images.openproductsfacts.org/images/products/626/052/470/0341/front_ar.6.400.jpg,ar,
products,6976518470908,,,,,,,,,,,https://images.openproductsfacts.org/images/products/697/651/847/0908/front_ar.3.400.jpg,ar,
products,6890154784055,,,,,,,,,,,https://images.openproductsfacts.org/images/products/689/015/478/4055/front_ar.6.400.jpg,ar,
products,6111033005987,,,,,,,,,,,https://images.openproductsfacts.org/images/products/611/103/300/5987/front_ar.3.400.jpg,ar,
products,8682340346912,,,,,,,,,,,https://images.openproductsfacts.org/images/products/868/234/034/6912/front_ar.3.400.jpg,ar,
products,0455280006615,,,,,,,,,,,https://images.openproductsfacts.org/images/products/045/528/000/6615/front_ar.3.400.jpg,ar,
products,6929309003687,,,,,,,,,,,https://images.openproductsfacts.org/images/products/692/930/900/3687/front_ar.3.400.jpg,ar,
products,6931978108792,,,,,,,,,,,https://images.openproductsfacts.org/images/products/693/197/810/8792/front_ar.3.400.jpg,ar,
products,0000605504990,,,,,,,,,,,,ar,
products,62211581,Merit,,Merit,,"Phillip Morr","Phillip Morr",,,,,https://images.openproductsfacts.org/images/products/000/006/221/1581/front_fr.5.400.jpg,en,
products,6221078767853,,,,,,,,,,,https://images.openproductsfacts.org/images/products/622/107/876/7853/front_en.4.400.jpg,en,
products,6118000081074,,,,,,,,,,ar:2ogalene,https://images.openproductsfacts.org/images/products/611/800/008/1074/front_ar.3.400.jpg,ar,
products,6939293513208,,,,,,,,,,,https://images.openproductsfacts.org/images/products/693/929/351/3208/front_ar.5.400.jpg,ar,
products,3600522448679,,,,,,,,,,,https://images.openproductsfacts.org/images/products/360/052/244/8679/front_ar.5.400.jpg,ar,
products,3110241322261,,,,,,,,,,,https://images.openproductsfacts.org/images/products/311/024/132/2261/front_ar.3.400.jpg,ar,
products,6221004503364,"سيجارة كيلوباترا","سيجارة كيلوباترا",,,سجائر,سجائر,ااا,0,,en:non-food-products|en:open-products-facts,https://images.openproductsfacts.org/images/products/622/100/450/3364/front_ar.7.400.jpg,ar,
products,5070800903745,,,,,,,,,,,https://images.openproductsfacts.org/images/products/507/080/090/3745/front_ar.3.400.jpg,ar,
products,6221004001976,"سجاير كيلوباترا","سجاير كيلوباترا",k7,"كليوباترا عادة سوفت",مصر,مصر,٢٠سجاره,0,,en:incorrect-product-type|en:tobacco-products|en:cigarettes|en:confectioneries|en:non-food-products|en:open-products-facts|en:snacks|en:sweet-snacks,https://images.openproductsfacts.org/images/products/622/100/400/1976/front_ar.22.400.jpg,ar,"كوم امبو"
products,6217555569980,,,,,,,,,,,https://images.openproductsfacts.org/images/products/621/755/556/9980/front_ar.3.400.jpg,ar,
products,0017505560151,,,,,,,,,,,https://images.openproductsfacts.org/images/products/001/750/556/0151/front_ar.3.400.jpg,ar,
products,2950158870222,,,,,,,,,,,https://images.openproductsfacts.org/images/products/295/015/887/0222/front_ar.3.400.jpg,ar,
products,5059018237903,,,,,,,,,,,https://images.openproductsfacts.org/images/products/505/901/823/7903/front_ar.9.400.jpg,ar,
products,6291106032277,,,,,,,,,,,https://images.openproductsfacts.org/images/products/629/110/603/2277/front_ar.3.400.jpg,ar,
products,8001090215581,"Fairy - Original - All in One Dishwasher Capsules - 100 Lemon Capsules",,"Fairy - Original - All in One Dishwasher Capsules - 100 Lemon Capsules",,Fairy,fairy,,,,,https://images.openproductsfacts.org/images/products/800/109/021/5581/front_en.3.400.jpg,en,
products,0647899968525,,,,,,,,,,,https://images.openproductsfacts.org/images/products/064/789/996/8525/front_ar.3.400.jpg,ar,
products,3271441211271,,,,,,,,,,,https://images.openproductsfacts.org/images/products/327/144/121/1271/front_ar.3.400.jpg,ar,
products,6111044000605,,,,,,,,,,,https://images.openproductsfacts.org/images/products/611/104/400/0605/front_ar.3.400.jpg,ar,
products,6253363802031,,,,,,,,,,,https://images.openproductsfacts.org/images/products/625/336/380/2031/front_ar.3.400.jpg,ar,
products,8700216026550,"Lenor In-Wash Scent Booster Desert Rose 176g",,"Lenor In-Wash Scent Booster Desert Rose 176g",,Lenor,lenor,,,,,https://images.openproductsfacts.org/images/products/870/021/602/6550/front_en.3.400.jpg,en,
products,3086123310421,"BIC - 1 Stylo 4 COLOURS SHINE - Corps Blanc/ Bleu métalisé - 4 Couleurs classiques",,"BIC - 1 Stylo 4 COLOURS SHINE - Corps Blanc/ Bleu métalisé - 4 Couleurs classiques",,"BIC SA","BIC SA",,,,,https://images.openproductsfacts.org/images/products/308/612/331/0421/front_en.3.400.jpg,en,
products,4009932923933,"كلينس هيلين","كلينس هيلين",,,,,,,,,https://images.openproductsfacts.org/images/products/400/993/292/3933/front_ar.4.400.jpg,ar,
products,6111017044575,,,,,,,,,,ar:حليب,,ar,
products,4016786906142,,,,,,,,,,,https://images.openproductsfacts.org/images/products/401/678/690/6142/front_ar.3.400.jpg,ar,
products,0753386483805,,,,,,,,,,"ar:ورق التصوير",,ar,
products,6111263770693,,,,,,,,,,,https://images.openproductsfacts.org/images/products/611/126/377/0693/front_ar.3.400.jpg,ar,
products,6111264040580,,,,,,,,,,,https://images.openproductsfacts.org/images/products/611/126/404/0580/front_ar.3.400.jpg,ar,
products,6223014380287,,,,,,,,,,,https://images.openproductsfacts.org/images/products/622/301/438/0287/front_ar.3.400.jpg,ar,
products,6800202110880,,,,,,,,,,,https://images.openproductsfacts.org/images/products/680/020/211/0880/front_ar.3.400.jpg,ar,
products,3800500415017,,,,,,,,,,,https://images.openproductsfacts.org/images/products/380/050/041/5017/front_ar.4.400.jpg,ar,
products,8001090342317,"تايد مسحوق 5كيلو",,"تايد مسحوق 5كيلو",,Tide,Tide,5kg,5000,g,,https://images.openproductsfacts.org/images/products/800/109/034/2317/front_en.3.400.jpg,en,
products,8001841131269,"اريال جل 2.5",,"اريال جل 2.5",,Ariel,ariel,2.5,0,,,https://images.openproductsfacts.org/images/products/800/184/113/1269/front_en.3.400.jpg,en,
products,8006540820599,"اريال مسحوق ضد البكتيريا 4kg",,"اريال مسحوق ضد البكتيريا 4kg",,Ariel,ariel,4kg,4000,g,,https://images.openproductsfacts.org/images/products/800/654/082/0599/front_en.3.400.jpg,en,
products,6224010541047,PETS,,PETS,,,,,,,,https://images.openproductsfacts.org/images/products/622/401/054/1047/front_en.3.400.jpg,en,
products,4056233647822,,,,,,,"2 x 85 ml",170,,,https://images.openproductsfacts.org/images/products/405/623/364/7822/front_en.3.400.jpg,en,
products,62212656,,,,,,,,,,,https://images.openproductsfacts.org/images/products/000/006/221/2656/front_ar.4.400.jpg,ar,
products,62211956,,,,,,,,,,,https://images.openproductsfacts.org/images/products/000/006/221/1956/front_en.3.400.jpg,en,
products,8001090649621,Shampo,,Shampo,,,,,,,,https://images.openproductsfacts.org/images/products/800/109/064/9621/front_en.3.400.jpg,en,
products,8001090421548,,,,,,,,,,,,ar,
products,4065425367059,,,,,,,,,,,https://images.openproductsfacts.org/images/products/406/542/536/7059/front_ar.3.400.jpg,ar,
products,6224008195092,"كبريت 1ج",,"كبريت 1ج",,"قروسه  9","قروسه  9",1,,,,https://images.openproductsfacts.org/images/products/622/400/819/5092/front_en.6.400.jpg,en,
products,94120400,"cleansing gel scrub and mask",,"cleansing gel scrub and mask",,"selfie project","selfie project",150g,150,,en:Antiseptics|en:Combination-soaps-shampoos-soap-free-cleansers|en:Drugs-and-pharmaceutical-products,https://images.openproductsfacts.org/images/products/000/009/412/0400/front_en.4.400.jpg,en,
products,6224011036146,H&R,,,,ELMADINA,ELMADINA,8,,,,,xx,
products,6772504408081,"rose water",,"rose water",,"العراب بيور","العراب بيور",250ml,250,,,https://images.openproductsfacts.org/images/products/677/250/440/8081/front_en.4.400.jpg,en,
products,3660849504724,,,,,,,,,,,https://images.openproductsfacts.org/images/products/366/084/950/4724/front_ar.7.400.jpg,ar,
products,42310013,,,,,,,,,,,https://images.openproductsfacts.org/images/products/000/004/231/0013/front_ar.4.400.jpg,en,
food,6223001580485,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/158/0485/front_ar.4.400.jpg,ar,
food,6982018028457,"حسن ابو كامل","حسن ابو كامل",,,"حسن ابو كامل","حسن ابو كامل",1,0,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:meat-alternatives|en:meat-analogues|xx:tofu,https://images.openfoodfacts.org/images/products/698/201/802/8457/front_ar.4.400.jpg,ar,"مصر 6"
food,5201043112483,"Iliaaa extra virgin olive oil",,"Iliaaa extra virgin olive oil",,Iliaa,Iliaa,1,0,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:fats|en:vegetable-fats|en:olive-tree-products|en:vegetable-oils|en:olive-oils|en:greek-oils-and-fats|en:olive-oils-from-greece|en:virgin-olive-oils|en:extra-virgin-olive-oils,https://images.openfoodfacts.org/images/products/520/104/311/2483/front_en.8.400.jpg,en,
food,6221089300018,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/108/930/0018/front_ar.6.400.jpg,ar,
food,6224009577293,"مكرونة المصريين","مكرونة المصريين",,,"مكرونة المصريين","مكرونة المصريين","100 جرام",,,ar:مكرونة,https://images.openfoodfacts.org/images/products/622/400/957/7293/front_ar.10.400.jpg,ar,
food,6223000055168,"مربى التين","مربى التين",,,"مربى التين","مربى التين","391 جرام",391,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:fruit-based-foods-and-beverages|en:fruits-and-vegetables-based-foods|en:spreads|en:fruit-based-foods|en:plant-based-spreads|en:sweet-spreads|en:fruit-and-vegetable-preserves|en:fruit-preserves|en:jams|en:fruit-jams|en:figs-jams,https://images.openfoodfacts.org/images/products/622/300/005/5168/front_ar.4.400.jpg,ar,موزان
food,6221078144296,"cargo brown rice","cargo brown rice",,,"imtenan health shop","imtenan health shop",750g,750,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:seeds|en:cereals-and-their-products|en:cereal-grains|en:rices,https://images.openfoodfacts.org/images/products/622/107/814/4296/front_ar.14.400.jpg,ar,سعودى
food,6222014332807,"Pure natural juice pineapple","Pure natural juice pineapple","Pure 100% Natural Juice",,Juhayna,Juhayna,"235 ml",235,ml,en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:beverages|en:fruit-based-foods-and-beverages|en:plant-based-beverages|en:fruit-based-beverages|en:juices-and-nectars|en:fruit-juices|en:pineapple-juices,https://images.openfoodfacts.org/images/products/622/201/433/2807/front_ar.24.400.jpg,ar,
food,7614200037013,,,,,Hero,Hero,,,,,,en,
food,5740900402737,Lurpak,,Lurpak,,Lurpak,Lurpak,,,,,,en,
food,6930616628067,,,,,,,,,,,https://images.openfoodfacts.org/images/products/693/061/662/8067/front_ar.3.400.jpg,ar,
food,0817047020331,,,,,,,,,,,,zu,
food,8801456191173,,,,,,,,,,,https://images.openfoodfacts.org/images/products/880/145/619/1173/front_en.4.400.jpg,en,
food,2918746578647,,,,,,,,,,,https://images.openfoodfacts.org/images/products/291/874/657/8647/front_en.10.400.jpg,en,
food,6223000263600,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/026/3600/front_en.4.400.jpg,en,
food,6224009431014,,,,,,,"45 g",45,,,https://images.openfoodfacts.org/images/products/622/400/943/1014/front_en.4.400.jpg,en,
food,6941399004139,فادي,فادي,,,٢,٢,١,,,ar:مصر,,ar,
food,4221486004689,,,,,,,,,,,https://images.openfoodfacts.org/images/products/422/148/600/4689/front_ar.3.400.jpg,ar,
food,08601483,فاين,فاين,,,١,١,١,,,"ar:١
١",https://images.openfoodfacts.org/images/products/000/000/860/1483/front_ar.3.400.jpg,ar,
food,7611608255742,,,,,,,,,,,https://images.openfoodfacts.org/images/products/761/160/825/5742/front_ar.4.400.jpg,en,
food,279025338573833,"لغه عربيه","لغه عربيه",,,"ثانويه عامه","ثانويه عامه",كتيره,,,,,ar,
food,8691216094208,,,,,Haribo,haribo,,,,en:snacks|en:sweet-snacks|en:confectioneries|en:candies,,en,
food,6999615771563,,,,,,,,,,,https://images.openfoodfacts.org/images/products/699/961/577/1563/front_ar.3.400.jpg,ar,
food,6221045011279,"Augmentin 1 mg",,"Augmentin 1 mg",,,,1,,,,,en,
food,6224008203230,"Feta cheese",,"Feta cheese",,Prego,prego,"80 g",80,g,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cow-cheeses|en:pasteurised-products|en:pasteurized-cheeses|en:feta-type-cheese|en:feta-type-cheese-from-cow-s-milk,https://images.openfoodfacts.org/images/products/622/400/820/3230/front_en.4.400.jpg,en,
food,8101802088943,dasani,dasani,,,دساني,دساني,"1,5 لتر",1500,ml,"ar:صوت التكة  امان",https://images.openfoodfacts.org/images/products/810/180/208/8943/front_ar.7.400.jpg,ar,
food,6223003292591,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/329/2591/front_ar.3.400.jpg,ar,
food,6222009565579,لمبادا٢,لمبادا٢,,,لمباد,لمباد,٢,,,ar:١,https://images.openfoodfacts.org/images/products/622/200/956/5579/front_ar.6.400.jpg,ar,
food,6223001642909,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/164/2909/front_ar.4.400.jpg,ar,
food,0842595106145,,,,,,,"390 g",390,g,en:dietary-supplements,,en,
food,12755819,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/001/275/5819/front_ar.4.400.jpg,en,
food,6224010181267,,,,,,,"30 g",30,,,https://images.openfoodfacts.org/images/products/622/401/018/1267/front_ar.4.400.jpg,en,
food,3014260327699,,,,,,,,,,,https://images.openfoodfacts.org/images/products/301/426/032/7699/front_ar.4.400.jpg,en,
food,6224000839482,"عصير جوافه","عصير جوافه",,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/083/9482/front_ar.4.400.jpg,ar,
food,6224000528997,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/052/8997/front_en.4.400.jpg,en,
food,6223001361770,"MiRiNDA GREEN APPLE",,,,Mirinda,Mirinda,,,,,https://images.openfoodfacts.org/images/products/622/300/136/1770/front_fr.3.400.jpg,fr,
food,03551684,"جاري التحميل…","جاري التحميل…",,,,,,,,,,ar,
food,6224000920371,"Bostany Tuna - Light meat",,"Bostany Tuna - Light meat",,Bostany,Bostany,140g,140,g,en:seafood|en:fishes-and-their-products|en:canned-foods|en:fishes|en:fatty-fishes|en:canned-fishes|en:tunas|en:canned-tunas,https://images.openfoodfacts.org/images/products/622/400/092/0371/front_en.4.400.jpg,en,
food,6223000400005,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/040/0005/front_en.6.400.jpg,en,
food,6221012370255,"Choco pillow",,"Choco pillow",,Swisslion,Swisslion,,,,,https://images.openfoodfacts.org/images/products/622/101/237/0255/front_en.5.400.jpg,en,
food,6223000430095,"Rich bake traditional bread",,"Rich bake traditional bread",,"Rich bake","Rich bake",,,,,,en,
food,4084500635944,herbal,,herbal,,,,,,,en:incorrect-product-type|en:non-food-products|en:Cosmatics,,en,
food,6224008794349,"أوميجا كالسيوم 18%","أوميجا كالسيوم 18%",,,6612,6612,"1 كيلو غرام",,,"ar:مبيدات ذراعيه",https://images.openfoodfacts.org/images/products/622/400/879/4349/front_ar.4.400.jpg,ar,
food,8907969000022,,,,,,,,,,,https://images.openfoodfacts.org/images/products/890/796/900/0022/front_en.4.400.jpg,en,
food,70601947,"Ana Syllinum","Ana Syllinum",,,Kings,Kings,30cap,,,,https://images.openfoodfacts.org/images/products/000/007/060/1947/front_ar.4.400.jpg,ar,
food,01605273,,,,,,,,,,en:incorrect-product-type|en:non-food-products|en:open-products-facts,https://images.openfoodfacts.org/images/products/000/000/160/5273/front_ar.4.400.jpg,en,
food,5099864013245,Pedialyte,,,,,,,,,,https://images.openfoodfacts.org/images/products/509/986/401/3245/front_fr.3.400.jpg,fr,
food,6224008559092,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/855/9092/front_ar.4.400.jpg,en,
food,6221007005964,"Nescafe Gold",,,,,,,,,en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:beverages|en:plant-based-foods|en:beverage-preparations|en:coffees|en:instant-beverages,https://images.openfoodfacts.org/images/products/622/100/700/5964/front_fr.3.400.jpg,fr,
food,4869099180163,,,,,,,,,,,https://images.openfoodfacts.org/images/products/486/909/918/0163/front_ar.4.400.jpg,en,
food,6224000432836,"Dina farms",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/043/2836/front_fr.3.400.jpg,fr,
food,6223000350201,"جهينه حليب خالي الدسم ٠,٥%","جهينه حليب خالي الدسم ٠,٥%",,,جهينه,جهينه,"200 ml",200,ml,en:dairies|en:milks-liquid-and-powder|en:milks|en:skimmed-milks,https://images.openfoodfacts.org/images/products/622/300/035/0201/front_ar.18.400.jpg,ar,
food,6221012251059,"Bran Loops",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/101/225/1059/front_fr.3.400.jpg,fr,
