bim_code,product_category_slug,product_category_name_ar,product_category_name_en,product_category_child_slug,product_category_child_name_ar,product_category_child_name_en,brand_slug,brand_name_ar,brand_name_en,brand_country_code,product_type,name_ar,name_en,short_name_ar,unit_code,unit_name_ar,unit_name_en,unit_type,package_value,package_label_ar,package_label_en,country_code,market_scope,is_verified_egypt,verification_source,search_keywords,approval_status,sort_order
BIM-RT-PLNT-003,hobbies_general,هوايات ومتنوعات,Hobbies & General,plants_garden,نباتات زينة,Plants & Garden,generic,بدون علامة,Generic,EG,simple,نبات صناعي زينة,Artificial Decorative Plant,نبات صناعي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,نبات صناعي نباتات زينة plants,approved,367
BIM-RT-PLNT-004,hobbies_general,هوايات ومتنوعات,Hobbies & General,plants_garden,نباتات زينة,Plants & Garden,generic,بدون علامة,Generic,EG,simple,أصيص فخار مقاس وسط,Medium Clay Pot,أصيص فخار,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,أصيص فخار نباتات زينة plants,approved,368
BIM-RT-PLNT-005,hobbies_general,هوايات ومتنوعات,Hobbies & General,plants_garden,نباتات زينة,Plants & Garden,generic,بدون علامة,Generic,EG,simple,تربة زراعية ٥ كجم,Potting Soil 5kg,تربة زراعية,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,تربة زراعية نباتات زينة plants,approved,369
BIM-RT-PLNT-006,hobbies_general,هوايات ومتنوعات,Hobbies & General,plants_garden,نباتات زينة,Plants & Garden,generic,بدون علامة,Generic,EG,simple,سماد نباتات منزلية,Houseplant Fertilizer,سماد نباتات,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,سماد نباتات نباتات زينة plants,approved,370
BIM-RT-GOLD-001,jewelry,مجوهرات,Jewelry,gold_jewelry,ذهب,Gold,generic,بدون علامة,Generic,EG,simple,خاتم ذهب عيار ٢١,Gold Ring 21K,خاتم ذهب,g,جم,Gram,weight,,بالجرام,,EG,egypt,0,research,خاتم ذهب ذهب gold,approved,371
BIM-RT-GOLD-002,jewelry,مجوهرات,Jewelry,gold_jewelry,ذهب,Gold,generic,بدون علامة,Generic,EG,simple,خاتم ذهب عيار ١٨,Gold Ring 18K,خاتم ذهب,g,جم,Gram,weight,,بالجرام,,EG,egypt,0,research,خاتم ذهب ذهب gold,approved,372
BIM-RT-GOLD-003,jewelry,مجوهرات,Jewelry,gold_jewelry,ذهب,Gold,generic,بدون علامة,Generic,EG,simple,غويشة ذهب عيار ٢١,Gold Bangle 21K,غويشة ذهب,g,جم,Gram,weight,,بالجرام,,EG,egypt,0,research,غويشة ذهب ذهب gold,approved,373
BIM-RT-GOLD-004,jewelry,مجوهرات,Jewelry,gold_jewelry,ذهب,Gold,generic,بدون علامة,Generic,EG,simple,سلسلة ذهب عيار ١٨,Gold Chain 18K,سلسلة ذهب,g,جم,Gram,weight,,بالجرام,,EG,egypt,0,research,سلسلة ذهب ذهب gold,approved,374
BIM-RT-GOLD-005,jewelry,مجوهرات,Jewelry,gold_jewelry,ذهب,Gold,generic,بدون علامة,Generic,EG,simple,حلق ذهب عيار ٢١,Gold Earrings 21K,حلق ذهب,g,جم,Gram,weight,,بالجرام,,EG,egypt,0,research,حلق ذهب ذهب gold,approved,375
BIM-RT-GOLD-006,jewelry,مجوهرات,Jewelry,gold_jewelry,ذهب,Gold,generic,بدون علامة,Generic,EG,simple,سبيكة ذهب عيار ٢٤ وزن ١٠ جم,Gold Bullion 24K 10g,سبيكة ذهب,g,جم,Gram,weight,,بالجرام,,EG,egypt,0,research,سبيكة ذهب ذهب gold,approved,376
BIM-RT-GOLD-007,jewelry,مجوهرات,Jewelry,gold_jewelry,ذهب,Gold,generic,بدون علامة,Generic,EG,simple,دبلة ذهب عيار ٢١,Gold Wedding Band 21K,دبلة ذهب,g,جم,Gram,weight,,بالجرام,,EG,egypt,0,research,دبلة ذهب ذهب gold,approved,377
BIM-RT-SILV-001,jewelry,مجوهرات,Jewelry,silver_jewelry,فضة,Silver,generic,بدون علامة,Generic,EG,simple,خاتم فضة عيار ٩٢٥,Silver Ring 925,خاتم فضة,g,جم,Gram,weight,,بالجرام,,EG,egypt,0,research,خاتم فضة فضة silver,approved,378
BIM-RT-SILV-002,jewelry,مجوهرات,Jewelry,silver_jewelry,فضة,Silver,generic,بدون علامة,Generic,EG,simple,سلسلة فضة عيار ٩٢٥,Silver Chain 925,سلسلة فضة,g,جم,Gram,weight,,بالجرام,,EG,egypt,0,research,سلسلة فضة فضة silver,approved,379
BIM-RT-SILV-003,jewelry,مجوهرات,Jewelry,silver_jewelry,فضة,Silver,generic,بدون علامة,Generic,EG,simple,اسورة فضة عيار ٩٢٥,Silver Bracelet 925,اسورة فضة,g,جم,Gram,weight,,بالجرام,,EG,egypt,0,research,اسورة فضة فضة silver,approved,380
BIM-RT-SILV-004,jewelry,مجوهرات,Jewelry,silver_jewelry,فضة,Silver,generic,بدون علامة,Generic,EG,simple,حلق فضة عيار ٩٢٥,Silver Earrings 925,حلق فضة,g,جم,Gram,weight,,بالجرام,,EG,egypt,0,research,حلق فضة فضة silver,approved,381
BIM-RT-SILV-005,jewelry,مجوهرات,Jewelry,silver_jewelry,فضة,Silver,generic,بدون علامة,Generic,EG,simple,طقم فضة عيار ٩٢٥,Silver Set 925,طقم فضة,g,جم,Gram,weight,,بالجرام,,EG,egypt,0,research,طقم فضة فضة silver,approved,382
BIM-RT-EYEW-001,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,eyewear,نظارات,Eyewear,ray_ban,راي بان,Ray-Ban,IT,simple,راي بان نظارة شمس افياتور,Ray-Ban Aviator Sunglasses,نظارة شمس,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,نظارة شمس نظارات eyewear glasses,approved,383
BIM-RT-EYEW-002,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,eyewear,نظارات,Eyewear,ray_ban,راي بان,Ray-Ban,IT,simple,راي بان نظارة شمس ويفارير,Ray-Ban Wayfarer Sunglasses,نظارة شمس,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,نظارة شمس نظارات eyewear glasses,approved,384
BIM-RT-EYEW-003,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,eyewear,نظارات,Eyewear,oakley,اوكلي,Oakley,US,simple,اوكلي نظارة شمس رياضية,Oakley Sport Sunglasses,نظارة شمس,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,نظارة شمس نظارات eyewear glasses,approved,385
BIM-RT-EYEW-004,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,eyewear,نظارات,Eyewear,generic,بدون علامة,Generic,EG,simple,نظارة طبية اطار معدن,Generic Metal Frame Eyeglasses,نظارة طبية,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,نظارة طبية نظارات eyewear glasses,approved,386
BIM-RT-EYEW-005,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,eyewear,نظارات,Eyewear,generic,بدون علامة,Generic,EG,simple,نظارة طبية اطار بلاستيك,Generic Plastic Frame Eyeglasses,نظارة طبية,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,نظارة طبية نظارات eyewear glasses,approved,387
BIM-RT-EYEW-006,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,eyewear,نظارات,Eyewear,generic,بدون علامة,Generic,EG,simple,عدسات لاصقة شهرية,Generic Monthly Contact Lenses,عدسات لاصقة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,عدسات لاصقة نظارات eyewear glasses,approved,388
BIM-RT-EYEW-007,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,eyewear,نظارات,Eyewear,generic,بدون علامة,Generic,EG,simple,نظارة قراءة,Generic Reading Glasses,نظارة قراءة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,نظارة قراءة نظارات eyewear glasses,approved,389
BIM-RT-CLTH-001,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,ready_made_clothes,ملابس جاهزة,Ready-made Clothes,defacto,ديفاكتو,DeFacto,TR,simple,ديفاكتو تيشيرت رجالي قطن,DeFacto Men's Cotton T-Shirt,تيشيرت رجالي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,تيشيرت رجالي ملابس clothes,approved,390
BIM-RT-CLTH-002,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,ready_made_clothes,ملابس جاهزة,Ready-made Clothes,defacto,ديفاكتو,DeFacto,TR,simple,ديفاكتو بنطلون جينز رجالي,DeFacto Men's Jeans,بنطلون جينز,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,بنطلون جينز ملابس clothes,approved,391
BIM-RT-CLTH-003,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,ready_made_clothes,ملابس جاهزة,Ready-made Clothes,lc-waikiki,ال سي وايكيكي,LC Waikiki,TR,simple,ال سي وايكيكي قميص رجالي كلاسيك,LC Waikiki Men's Classic Shirt,قميص رجالي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,قميص رجالي ملابس clothes,approved,392
BIM-RT-CLTH-004,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,ready_made_clothes,ملابس جاهزة,Ready-made Clothes,lc-waikiki,ال سي وايكيكي,LC Waikiki,TR,simple,ال سي وايكيكي بلوزة حريمي,LC Waikiki Women's Blouse,بلوزة حريمي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,بلوزة حريمي ملابس clothes,approved,393
BIM-RT-CLTH-005,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,ready_made_clothes,ملابس جاهزة,Ready-made Clothes,generic,بدون علامة,Generic,EG,simple,بدلة رجالي كلاسيك,Generic Men's Classic Suit,بدلة رجالي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,بدلة رجالي ملابس clothes,approved,394
BIM-RT-CLTH-006,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,ready_made_clothes,ملابس جاهزة,Ready-made Clothes,generic,بدون علامة,Generic,EG,simple,فستان سواريه,Generic Evening Dress,فستان سواريه,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,فستان سواريه ملابس clothes,approved,395
BIM-RT-CLTH-007,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,ready_made_clothes,ملابس جاهزة,Ready-made Clothes,generic,بدون علامة,Generic,EG,simple,طقم بيبي قطن,Generic Baby Cotton Set,طقم بيبي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,طقم بيبي ملابس clothes,approved,396
BIM-RT-CLTH-008,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,ready_made_clothes,ملابس جاهزة,Ready-made Clothes,generic,بدون علامة,Generic,EG,simple,بيجامة قطن حريمي,Generic Women's Cotton Pyjamas,بيجامة,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,بيجامة ملابس clothes,approved,397
BIM-RT-CLTH-009,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,ready_made_clothes,ملابس جاهزة,Ready-made Clothes,generic,بدون علامة,Generic,EG,simple,جاكيت شتوي رجالي,Generic Men's Winter Jacket,جاكيت شتوي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,جاكيت شتوي ملابس clothes,approved,398
BIM-RT-CLTH-010,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,ready_made_clothes,ملابس جاهزة,Ready-made Clothes,generic,بدون علامة,Generic,EG,simple,ترنج رياضي رجالي,Generic Men's Tracksuit,ترنج رياضي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,ترنج رياضي ملابس clothes,approved,399
BIM-RT-LTHR-001,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,leather_bags_shoes,جلود وشنط وأحذية,"Leather, Bags & Shoes",bata,باتا,Bata,CZ,simple,باتا حذاء رجالي كلاسيك جلد,Bata Men's Leather Formal Shoes,حذاء رجالي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,حذاء رجالي احذية شنط shoes bags,approved,400
BIM-RT-LTHR-002,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,leather_bags_shoes,جلود وشنط وأحذية,"Leather, Bags & Shoes",bata,باتا,Bata,CZ,simple,باتا حذاء حريمي كعب,Bata Women's Heeled Shoes,حذاء حريمي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,حذاء حريمي احذية شنط shoes bags,approved,401
BIM-RT-LTHR-003,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,leather_bags_shoes,جلود وشنط وأحذية,"Leather, Bags & Shoes",generic,بدون علامة,Generic,EG,simple,كوتشي رياضي رجالي,Generic Men's Sneakers,كوتشي رياضي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,كوتشي رياضي احذية شنط shoes bags,approved,402
BIM-RT-LTHR-004,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,leather_bags_shoes,جلود وشنط وأحذية,"Leather, Bags & Shoes",generic,بدون علامة,Generic,EG,simple,كوتشي رياضي حريمي,Generic Women's Sneakers,كوتشي رياضي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,كوتشي رياضي احذية شنط shoes bags,approved,403
BIM-RT-LTHR-005,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,leather_bags_shoes,جلود وشنط وأحذية,"Leather, Bags & Shoes",generic,بدون علامة,Generic,EG,simple,شنطة يد حريمي جلد,Generic Women's Leather Handbag,شنطة يد,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,شنطة يد احذية شنط shoes bags,approved,404
BIM-RT-LTHR-006,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,leather_bags_shoes,جلود وشنط وأحذية,"Leather, Bags & Shoes",generic,بدون علامة,Generic,EG,simple,محفظة رجالي جلد طبيعي,Generic Men's Genuine Leather Wallet,محفظة رجالي,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,محفظة رجالي احذية شنط shoes bags,approved,405
BIM-RT-LTHR-007,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,leather_bags_shoes,جلود وشنط وأحذية,"Leather, Bags & Shoes",generic,بدون علامة,Generic,EG,simple,حزام جلد رجالي,Generic Men's Leather Belt,حزام جلد,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,حزام جلد احذية شنط shoes bags,approved,406
BIM-RT-LTHR-008,fashion_textiles,ملابس وأقمشة,Fashion & Textiles,leather_bags_shoes,جلود وشنط وأحذية,"Leather, Bags & Shoes",generic,بدون علامة,Generic,EG,simple,شنطة سفر تروللي,Generic Trolley Travel Bag,شنطة سفر,pcs,قطعة,Piece,count,,,,EG,egypt,0,research,شنطة سفر احذية شنط shoes bags,approved,407
